GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHSDTOTEXP|SCHSDTOTEXP_F|SCHSDEXPCS|SCHSDEXPCS_F|SCHEXPCSFSW|SCHEXPCSFSW_F|SCHEXPCSFEB|SCHEXPCSFEB_F|SCHEXPCSIT|SCHEXPCSIT_F|SCHEXPCSISW|SCHEXPCSISW_F|SCHEXPCSIEB|SCHEXPCSIEB_F|SCHEXPCSST|SCHEXPCSST_F|SCHEXPCSSPS|SCHEXPCSSPS_F|SCHEXPCSSIS|SCHEXPCSSIS_F|SCHEXPCSSGA|SCHEXPCSSGA_F|SCHEXPCSSSA|SCHEXPCSSSA_F|SCHSDEXPCSSON|SCHSDEXPCSSON_F|SCHEXPCSOF|SCHEXPCSOF_F|SCHEXPCO|SCHEXPCO_F|SCHSDEXPOPG|SCHSDEXPOPG_F|SCHEXPOID|SCHEXPOID_F
37|06|9500000US0607980|Central Union Elementary School District, California||2013|1818||20153||20078||12553||4244||11890||8720||2529||7181||593||1058||547||1332||3651||1007||0||75||0|
37|06|9500000US0608070|Centralia Elementary School District, California||2013|4501||39429||37652||25313||7308||22811||16810||4566||12080||2840||879||545||1669||6147||2761||647||706||424|
37|06|9500000US0608250|Chatom Union Elementary School District, California||2013|659||6414||6053||3534||1314||3731||2523||817||1879||62||135||189||365||1128||443||123||97||141|
37|06|9500000US0608340|Chicago Park Elementary School District, California||2013|140||1309||1133||769||209||651||495||128||458||19||15||71||131||222||24||21||155||0|
37|06|9500000US0608520|Chowchilla Elementary School District, California||2013|2088||15795||14892||9264||3222||8784||6209||2059||5158||259||645||410||1142||2702||950||578||224||101|
37|06|9500000US0608580|Chualar Union Elementary School District, California||2013|341||3798||3327||1779||870||1663||1008||402||1439||105||326||201||245||562||225||66||298||107|
37|06|9500000US0608610|Chula Vista Elementary School District, California||2013|28524||276982||238176||148985||44767||146366||102588||29695||79193||15321||8254||727||14081||40810||12617||28597||163||10046|
37|06|9500000US0608640|Cienega Union Elementary School District, California||2013|30||249||226||142||52||173||119||43||52||0||0||13||19||20||1||0||23||0|
37|06|9500000US0608700|Cinnabar Elementary School District, California||2013|175||2764||2188||1268||361||1339||904||248||689||52||93||70||194||280||160||416||157||3|
37|06|9500000US0608730|Citrus South Tule Elementary School District, California||2013|53||525||525||274||150||303||211||87||201||0||1||34||49||117||21||0||0||0|
37|06|9500000US0608850|Clay Joint Elementary School District, California||2013|258||1653||1653||1007||334||1018||709||231||578||11||10||90||212||255||57||0||0||0|
37|06|9500000US0608880|Clear Creek Elementary School District, California||2013|166||1211||1195||781||230||698||535||146||462||12||12||58||144||236||35||0||16||0|
37|06|9500000US0609240|Coffee Creek Elementary School District, California||2013|14||190||179||89||23||119||81||21||54||1||9||11||5||28||6||0||11||0|
37|06|9500000US0609270|Cold Spring Elementary School District, California||2013|175||3441||3088||1993||743||2045||1388||502||991||0||162||81||298||450||52||60||122||171|
37|06|9500000US0609300|Colfax Elementary School District, California||2013|614||4935||4846||2812||896||3021||2010||632||1658||312||153||134||429||630||167||13||68||8|
37|06|9500000US0609330|College Elementary School District, California||2013|426||6552||5450||2956||1113||3725||2258||841||1552||0||14||290||361||887||173||456||318||328|
37|06|9500000US0609450|Columbia Elementary School District, California||2013|880||7934||7420||4541||1540||4828||3245||1016||2138||292||119||113||464||1150||454||248||26||240|
37|06|9500000US0609480|Columbia Union Elementary School District, California||2013|584||4718||4608||2921||930||2747||1954||604||1652||81||95||290||314||872||209||46||30||34|
37|06|9500000US0609510|Columbine Elementary School District, California||2013|184||1499||1499||939||348||985||698||250||412||0||2||74||97||239||102||0||0||0|
37|06|9500000US0609780|Corning Union Elementary School District, California||2013|1900||15791||15414||9437||3345||9198||6255||2064||5179||518||352||328||1141||2840||1037||90||131||156|
37|06|9500000US0609990|Cottonwood Union Elementary School District, California||2013|1109||7972||7797||4232||1589||4838||2985||1032||2616||204||72||129||662||1549||343||72||12||91|
37|06|9500000US0610080|Cox Bar Elementary School District, California||2013|10||325||311||165||79||130||87||34||154||1||10||30||35||78||27||0||14||0|
37|06|9500000US0610230|Cuddeback Union Elementary School District, California||2013|122||1290||1289||718||287||769||457||178||414||35||24||43||125||187||106||0||1||0|
37|06|9500000US0610290|Cupertino Union Elementary School District, California||2013|19035||169617||151314||103930||29173||103000||74477||19644||44441||4054||6555||1052||9589||23191||3873||13823||0||4480|
37|06|9500000US0610320|Curtis Creek Elementary School District, California||2013|465||4461||4362||2728||983||2669||1914||656||1527||3||45||100||320||1059||166||61||38||0|
37|06|9500000US0610380|Cutten Elementary School District, California||2013|561||3841||3751||2421||940||2649||1839||699||918||0||118||56||247||497||184||38||47||5|
37|06|9500000US0610440|Cypress Elementary School District, California||2013|3879||41190||30454||20014||6199||19810||14549||4214||9233||655||1191||489||1509||5389||1411||8956||592||1188|
37|06|9500000US0610710|Dehesa Elementary School District, California||2013|2122||9048||8432||4293||1307||5139||2846||869||3159||136||172||118||1628||1105||134||57||48||511|
37|06|9500000US0610740|Del Mar Union Elementary School District, California||2013|4384||49514||47632||32091||8931||32098||23716||6172||12337||1140||894||480||2297||7526||3197||607||124||1151|
37|06|9500000US0610890|Delano Union Elementary School District, California||2013|7636||115101||72345||42812||17711||43913||29468||11191||22184||2824||2616||642||3820||12282||6248||39144||1440||2172|
37|06|9500000US0610980|Delphic Elementary School District, California||2013|33||480||473||244||130||203||108||63||233||1||17||60||119||36||37||0||7||0|
37|06|9500000US0611130|Di Giorgio Elementary School District, California||2013|204||1965||1796||1018||402||1050||714||268||651||8||15||108||126||394||95||0||169||0|
37|06|9500000US0611220|Dixie Elementary School District, California||2013|1863||19442||18745||12199||3574||11927||8474||2303||6544||560||967||526||1198||3293||274||115||340||242|
37|06|9500000US0611430|Douglas City Elementary School District, California||2013|165||1509||1462||826||376||886||600||245||447||2||53||32||76||284||129||0||47||0|
37|06|9500000US0611490|Dry Creek Joint Elementary School District, California||2013|6888||50506||45560||30999||9272||31703||23365||6582||13847||1217||1210||473||3290||7657||10||726||1020||3200|
37|06|9500000US0611550|Ducor Union Elementary School District, California||2013|179||2452||1691||942||360||981||656||254||578||0||74||84||140||280||132||761||0||0|
37|06|9500000US0611610|Dunham Elementary School District, California||2013|177||1631||1626||1018||328||1011||690||235||526||98||8||73||167||180||89||5||0||0|
37|06|9500000US0611670|Dunsmuir Elementary School District, California||2013|130||1990||1491||906||293||816||553||183||585||18||34||46||174||313||90||0||499||0|
37|06|9500000US0611760|Earlimart Elementary School District, California||2013|1881||19684||18649||10302||4504||10064||6418||2591||7321||774||1443||413||1193||3498||1264||903||5||127|
37|06|9500000US0611850|East Whittier City Elementary School District, California||2013|9104||83981||82693||51045||21130||54544||37583||14938||24700||3944||3329||672||4757||11998||3449||157||64||1067|
37|06|9500000US0611910|Eastside Union Elementary School District, California||2013|3386||41837||27110||14705||6849||17599||10783||5231||8056||802||776||565||1675||4238||1455||13929||423||375|
37|06|9500000US0611940|Edison Elementary School District, California||2013|1136||9914||9233||5422||2189||5445||3611||1450||3105||529||186||164||469||1757||683||113||383||185|
37|06|9500000US0612030|El Centro Elementary School District, California||2013|5996||43618||42019||26396||8575||26236||18554||5491||13266||1469||1593||652||2760||6792||2517||508||545||546|
37|06|9500000US0612090|El Monte City Elementary School District, California||2013|9304||100355||90881||55132||19019||53823||37512||12364||30746||4206||7401||540||4610||13989||6312||3642||534||5298|
37|06|9500000US0612150|El Nido Elementary School District, California||2013|192||1689||1689||942||312||791||541||182||744||10||150||85||115||384||154||0||0||0|
37|06|9500000US0612360|Elk Hills Elementary School District, California||2013|201||3280||1807||892||459||883||562||259||800||11||5||145||231||408||124||1067||28||378|
37|06|9500000US0612420|Elkins Elementary School District, California||2013|13||241||236||127||55||69||45||19||143||1||0||15||39||88||24||0||5||0|
37|06|9500000US0612600|Elverta Joint Elementary School District, California||2013|306||2629||2576||1381||439||1362||933||255||1049||83||2||90||239||635||165||0||9||44|
37|06|9500000US0612690|Empire Union Elementary School District, California||2013|2894||28245||27160||16263||4322||16714||11145||2792||8457||1079||1063||540||1679||4096||1989||175||667||243|
37|06|9500000US0612750|Encinitas Union Elementary School District, California||2013|5448||53423||48060||29493||10583||32659||21937||7539||13516||2165||1816||530||2175||6830||1885||3091||138||2134|
37|06|9500000US0612810|Enterprise Elementary School District, California||2013|3644||33347||30656||17657||6429||18228||12111||4124||10131||1731||931||414||1583||5472||2297||2020||122||549|
37|06|9500000US0612880|Escondido Union Elementary School District, California||2013|19365||156923||151577||93027||33617||93594||64680||21588||49856||6107||10433||832||9453||23031||8127||1735||0||3611|
37|06|9500000US0612960|Etiwanda Elementary School District, California||2013|13163||100573||91895||60347||17102||62695||46161||12574||24037||4116||1932||586||4990||12413||5163||2444||158||6076|
37|06|9500000US0613080|Eureka Union Elementary School District, California||2013|3422||25942||25116||16802||4373||16430||11878||2960||8681||1148||911||311||1568||4743||5||39||487||300|
37|06|9500000US0613140|Evergreen Elementary School District, California||2013|13375||115762||102344||63112||26496||74381||49607||19722||24072||1916||3570||566||6474||11546||3891||8660||475||4283|
37|06|9500000US0613170|Evergreen Union Elementary School District, California||2013|1012||8194||7944||5288||1582||4963||3768||966||2583||298||165||262||609||1249||398||89||51||110|
37|06|9500000US0613290|Fairfax Elementary School District, California||2013|2363||25877||19149||10545||4653||11588||7428||3055||6100||841||373||388||971||3527||1461||5098||1343||287|
37|06|9500000US0613500|Fallbrook Union Elementary School District, California||2013|5554||56998||54533||30773||12353||32063||21524||7714||19741||2216||1813||618||2341||12753||2729||1344||108||1013|
37|06|9500000US0613710|Feather Falls Union Elementary School District, California||2013|60||433||426||188||90||158||91||42||221||0||0||26||46||149||47||5||2||0|
37|06|9500000US0613740|Fieldbrook Elementary School District, California||2013|139||1088||1065||620||266||627||409||182||374||10||28||44||107||185||64||0||1||22|
37|06|9500000US0613860|Flournoy Union Elementary School District, California||2013|33||397||390||198||71||201||135||47||168||0||0||19||65||84||21||0||7||0|
37|06|9500000US0613980|Foresthill Union Elementary School District, California||2013|410||4083||3419||2003||583||1934||1322||366||1354||88||14||123||241||888||131||480||178||6|
37|06|9500000US0614010|Forestville Union Elementary School District, California||2013|355||6641||3907||2323||846||2450||1618||568||1145||51||80||180||293||541||312||2218||90||426|
37|06|9500000US0614040|Forks of Salmon Elementary School District, California||2013|11||261||228||96||34||85||53||22||123||0||4||9||18||92||20||15||18||0|
37|06|9500000US0614130|Fort Ross Elementary School District, California||2013|29||472||472||244||108||287||167||75||185||0||10||36||42||97||0||0||0||0|
37|06|9500000US0614220|Fountain Valley Elementary School District, California||2013|6344||49562||46492||32410||9807||29700||22483||6217||14294||1747||2753||1376||3010||5408||2498||2584||247||239|
37|06|9500000US0614340|Franklin Elementary School District, California||2013|491||3333||3125||1873||641||2183||1488||488||805||48||1||65||196||495||137||0||157||51|
37|06|9500000US0614370|Franklin-McKinley Elementary School District, California||2013|10703||93722||81441||49276||17047||51536||35461||10446||24970||1514||2694||870||5437||14455||4935||8672||128||3481|
37|06|9500000US0614490|French Gulch-Whiskeytown Elementary School District, California||2013|23||267||267||124||44||140||85||31||118||0||4||21||36||57||9||0||0||0|
37|06|9500000US0614520|Freshwater Elementary School District, California||2013|332||2870||2812||1650||751||1953||1232||587||662||52||15||64||180||351||197||0||10||48|
37|06|9500000US0614700|Fruitvale Elementary School District, California||2013|2945||25178||23888||14800||5376||15229||10608||3678||7279||1118||442||549||1042||4128||1380||281||152||857|
37|06|9500000US0614730|Fullerton Elementary School District, California||2013|13830||112221||107525||68814||25267||72181||49385||17302||31196||3659||4479||1145||7677||14236||4148||1558||847||2291|
37|06|9500000US0614790|Galt Joint Union Elementary School District, California||2013|3792||32043||31784||21878||5818||20790||15715||3865||9268||1169||1191||567||1828||4513||1726||108||43||108|
37|06|9500000US0614910|Garfield Elementary School District, California||2013|62||612||600||365||129||350||235||83||218||0||9||23||134||52||32||11||1||0|
37|06|9500000US0614940|Garvey Elementary School District, California||2013|5259||54114||51517||30968||10931||30556||20520||6656||17763||3204||3021||698||2644||8196||3198||1224||336||1037|
37|06|9500000US0614970|Gazelle Union Elementary School District, California||2013|41||499||476||223||104||192||105||47||226||2||40||17||66||101||58||0||23||0|
37|06|9500000US0615000|General Shafter Elementary School District, California||2013|142||1943||1768||988||388||876||594||202||753||26||0||34||233||460||139||124||51||0|
37|06|9500000US0615090|Gerber Union Elementary School District, California||2013|381||3461||3381||1963||819||2122||1376||547||1048||3||5||122||198||720||211||6||73||1|
37|06|9500000US0615390|Gold Oak Union Elementary School District, California||2013|445||3679||3460||1954||808||1977||1326||524||1324||42||37||108||271||866||159||49||36||134|
37|06|9500000US0615450|Gold Trail Union Elementary School District, California||2013|568||4453||4349||2648||960||2678||1810||653||1497||78||10||83||373||953||174||31||8||65|
37|06|9500000US0615480|Golden Feather Union Elementary School District, California||2013|156||1852||1741||1008||440||993||642||268||652||5||13||130||55||449||96||74||37||0|
37|06|9500000US0615510|Goleta Union Elementary School District, California||2013|3611||53315||40315||29109||7086||27030||20776||4687||11462||1229||849||411||2569||6404||1823||104||11909||987|
